formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
F((a) & (G(b))),always.nopower,ok,0,0.0134661,2,4,8,1,1,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0 | !1] 0 {0} [0&1] 1 State: 1 [!1] 0 {0} [1] 1 --END--"
F((a) & (G(b))),always.power,ok,0,0.0105863,2,4,8,1,1,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0 | !1] 0 {0} [0&1] 1 State: 1 [!1] 0 {0} [1] 1 --END--"
F((a) & (F((b) & (G(c))))),best,ok,0,0.0119124,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 State: 2 [!2] 1 {0} [2] 2 --END--"
F((a) & (F((b) & (G(c))))),spot#tgba,ok,0,0.0125254,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 State: 2 [!2] 1 {0} [2] 2 --END--"
F((a) & (F((b) & (G(c))))),pldi#tgba,ok,0,0.0108316,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 {0} State: 2 [!2] 1 {0} [2] 2 --END--"
F((a) & (F((b) & (G(c))))),spot#tba,ok,0,0.010605,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 State: 2 [!2] 1 {0} [2] 2 --END--"
F((a) & (F((b) & (G(c))))),pldi#tba,ok,0,0.0145644,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 {0} State: 2 [!2] 1 {0} [2] 2 --END--"
F((a) & (F((b) & (G(c))))),spot#sba,ok,0,0.0135469,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 State: 2 [!2] 1 {0} [2] 2 --END--"
F((a) & (F((b) & (G(c))))),pldi#sba,ok,0,0.0119246,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 {0} State: 2 [!2] 1 {0} [2] 2 --END--"
F((a) & (F((b) & (G(c))))),entry.nopower,ok,0,0.0105981,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 State: 2 [!2] 1 {0} [2] 2 --END--"
