formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
(((!(a)) & (!(b))) W (b)) U (G(((a) | (c)) & (X(a)))),always.power,ok,0,0.0153893,6,23,48,1,3,0,0,1,"HOA: v1 States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1&!2] 0 {0} [!0&!1&!2] 1 {0} [!0&!1&2] 2 [0&1 | 1&2] 3 [0&!1] 4 State: 1 [!0&1&!2] 0 {0} [!0&!1] 1 {0} [0&1 | 1&2] 3 [0&!1] 5 State: 2 [!0&1&!2] 0 {0} [!0&!1] 1 {0} [!0&1&2] 3 {0} [0&1] 3 [0&!1] 4 State: 3 [!0&1&!2] 0 {0} [!0&!1&!2] 1 {0} [!0&!1&2] 2 {0} [!0&1&2] 3 {0} [0&1] 3 [0&!1] 4 State: 4 [0] 4 [!0] 5 State: 5 [t] 5 {0} --END--"
(F((G(a)) | (G((b) U (c))))) U (b),best,ok,0,0.0267354,8,33,72,1,3,6,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [1&2] 4 [0&1&!2] 5 [0&1&2] 6 State: 2 [!0&!2] 2 {0} [!0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 6 State: 3 [1 | 2] 3 [2] 4 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&1&!2] 4 [0&!1&!2] 5 State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 7 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 6 State: 7 [!0&1 | !0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 7 --END--"
(F((G(a)) | (G((b) U (c))))) U (b),spot#tgba,ok,0,0.0233308,8,33,72,1,3,6,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [1&2] 4 [0&1&!2] 5 [0&1&2] 6 State: 2 [!0&!2] 2 {0} [!0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 6 State: 3 [1 | 2] 3 [2] 4 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&1&!2] 4 [0&!1&!2] 5 State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 7 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 6 State: 7 [!0&1 | !0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 7 --END--"
(F((G(a)) | (G((b) U (c))))) U (b),pldi#tgba,ok,0,0.0309413,9,39,75,1,3,6,1,0,"HOA: v1 States: 9 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [!0&1&2] 4 [0&1&!2] 5 [0&1&2] 6 [0&1&2] 7 State: 2 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&!2] 5 {0} [0&2] 6 {0} [0&2] 7 {0} State: 3 [1 | 2] 3 [!0&2] 4 {0} [0&2] 7 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&!1&!2] 5 {0} [0&1&!2] 7 {0} State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&!2] 5 [0&2] 8 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&1 | 0&2] 6 [0&2] 7 State: 7 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&!1&!2] 5 [0&1&!2] 7 State: 8 [!0&!1&!2] 2 {0} [!0&1 | !0&2] 3 {0} [!0&1 | !0&2] 4 {0} [0&!1&!2] 5 [0&1 | 0&2] 8 --END--"
(F((G(a)) | (G((b) U (c))))) U (b),spot#tba,ok,0,0.0265926,8,33,72,1,3,6,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [1&2] 4 [0&1&!2] 5 [0&1&2] 6 State: 2 [!0&!2] 2 {0} [!0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 6 State: 3 [1 | 2] 3 [2] 4 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&1&!2] 4 [0&!1&!2] 5 State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 7 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 6 State: 7 [!0&1 | !0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 7 --END--"
(F((G(a)) | (G((b) U (c))))) U (b),pldi#tba,ok,0,0.0200537,9,39,75,1,3,6,1,0,"HOA: v1 States: 9 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [!0&1&2] 4 [0&1&!2] 5 [0&1&2] 6 [0&1&2] 7 State: 2 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&!2] 5 {0} [0&2] 6 {0} [0&2] 7 {0} State: 3 [1 | 2] 3 [!0&2] 4 {0} [0&2] 7 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&!1&!2] 5 {0} [0&1&!2] 7 {0} State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&!2] 5 [0&2] 8 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&1 | 0&2] 6 [0&2] 7 State: 7 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&!1&!2] 5 [0&1&!2] 7 State: 8 [!0&!1&!2] 2 {0} [!0&1 | !0&2] 3 {0} [!0&1 | !0&2] 4 {0} [0&!1&!2] 5 [0&1 | 0&2] 8 --END--"
(F((G(a)) | (G((b) U (c))))) U (b),spot#sba,ok,0,0.0268553,8,33,72,1,3,6,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [1&2] 4 [0&1&!2] 5 [0&1&2] 6 State: 2 [!0&!2] 2 {0} [!0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 6 State: 3 [1 | 2] 3 [2] 4 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&1&!2] 4 [0&!1&!2] 5 State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 7 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 6 State: 7 [!0&1 | !0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 7 --END--"
(F((G(a)) | (G((b) U (c))))) U (b),pldi#sba,ok,0,0.0320426,9,39,75,1,3,6,1,0,"HOA: v1 States: 9 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [!0&1&2] 4 [0&1&!2] 5 [0&1&2] 6 [0&1&2] 7 State: 2 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&!2] 5 {0} [0&2] 6 {0} [0&2] 7 {0} State: 3 [1 | 2] 3 [!0&2] 4 {0} [0&2] 7 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&!1&!2] 5 {0} [0&1&!2] 7 {0} State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&!2] 5 [0&2] 8 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&1 | 0&2] 6 [0&2] 7 State: 7 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&!1&!2] 5 [0&1&!2] 7 State: 8 [!0&!1&!2] 2 {0} [!0&1 | !0&2] 3 {0} [!0&1 | !0&2] 4 {0} [0&!1&!2] 5 [0&1 | 0&2] 8 --END--"
(F((G(a)) | (G((b) U (c))))) U (b),entry.nopower,ok,0,0.0236215,8,33,72,1,3,6,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [1&2] 4 [0&1&!2] 5 [0&1&2] 6 State: 2 [!0&!2] 2 {0} [!0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 6 State: 3 [1 | 2] 3 [2] 4 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&1&!2] 4 [0&!1&!2] 5 State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 7 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 6 State: 7 [!0&1 | !0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 7 --END--"
(F((G(a)) | (G((b) U (c))))) U (b),entry.power,ok,0,0.02368,8,33,72,1,3,6,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [1&2] 4 [0&1&!2] 5 [0&1&2] 6 State: 2 [!0&!2] 2 {0} [!0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 6 State: 3 [1 | 2] 3 [2] 4 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&1&!2] 4 [0&!1&!2] 5 State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 7 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 6 State: 7 [!0&1 | !0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 7 --END--"
(F((G(a)) | (G((b) U (c))))) U (b),always.nopower,ok,0,0.0276085,8,33,72,1,3,6,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [1&2] 4 [0&1&!2] 5 [0&1&2] 6 State: 2 [!0&!2] 2 {0} [!0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 6 State: 3 [1 | 2] 3 [2] 4 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&1&!2] 4 [0&!1&!2] 5 State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 7 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 6 State: 7 [!0&1 | !0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 7 --END--"
(F((G(a)) | (G((b) U (c))))) U (b),always.power,ok,0,0.0248467,8,33,72,1,3,6,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!1] 1 State: 1 [!1] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 [1&2] 4 [0&1&!2] 5 [0&1&2] 6 State: 2 [!0&!2] 2 {0} [!0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 6 State: 3 [1 | 2] 3 [2] 4 {0} State: 4 [!0&!1&!2] 2 {0} [!0&1&!2] 4 {0} [0&1&!2] 4 [0&!1&!2] 5 State: 5 [!0&!2] 2 {0} [!0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&!2] 5 [0&2] 7 State: 6 [!0&1 | !0&2] 3 [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 6 State: 7 [!0&1 | !0&2] 3 {0} [!0&2] 4 {0} [0&2] 4 [0&1 | 0&2] 7 --END--"
X((a) | (F(G(b)))),best,ok,0,0.0153438,3,4,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 2 State: 2 [!1] 2 {0} [1] 2 --END--"
X((a) | (F(G(b)))),spot#tgba,ok,0,0.0211615,3,4,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 2 State: 2 [!1] 2 {0} [1] 2 --END--"
X((a) | (F(G(b)))),pldi#tgba,ok,0,0.0173074,4,7,14,1,3,0,0,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 2 [!0&1] 3 State: 2 [!1] 2 {0} [1] 3 {0} State: 3 [!1] 2 {0} [1] 3 --END--"
X((a) | (F(G(b)))),spot#tba,ok,0,0.0202016,3,4,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 2 State: 2 [!1] 2 {0} [1] 2 --END--"
X((a) | (F(G(b)))),pldi#tba,ok,0,0.0189873,4,7,14,1,3,0,0,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 2 [!0&1] 3 State: 2 [!1] 2 {0} [1] 3 {0} State: 3 [!1] 2 {0} [1] 3 --END--"
X((a) | (F(G(b)))),spot#sba,ok,0,0.0186498,3,4,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 2 State: 2 [!1] 2 {0} [1] 2 --END--"
X((a) | (F(G(b)))),pldi#sba,ok,0,0.0255313,4,7,14,1,3,0,0,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 2 [!0&1] 3 State: 2 [!1] 2 {0} [1] 3 {0} State: 3 [!1] 2 {0} [1] 3 --END--"
X((a) | (F(G(b)))),entry.nopower,ok,0,0.0221407,3,4,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 2 State: 2 [!1] 2 {0} [1] 2 --END--"
X((a) | (F(G(b)))),entry.power,ok,0,0.016474,3,4,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 2 State: 2 [!1] 2 {0} [1] 2 --END--"
X((a) | (F(G(b)))),always.nopower,ok,0,0.0156861,3,4,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 2 State: 2 [!1] 2 {0} [1] 2 --END--"
X((a) | (F(G(b)))),always.power,ok,0,0.017931,3,4,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 2 State: 2 [!1] 2 {0} [1] 2 --END--"
