formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
(G(!(a))) | (((!(a)) & (!(b))) U (((!(a)) & (b)) U (((!(a)) & (!(b))) U (((!(a)) & (b)) U ((!(b)) U (a)))))),yes.owl#s,ok,0,0.0172938,7,17,26,1,7,0,0,0,"HOA: v1 States: 7 Start: 6 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!0] 0 State: 1 {0} [!0&1] 0 [!0&!1] 1 [0] 5 State: 2 {0} [!0&!1] 1 [!0&1] 2 [0] 5 State: 3 {0} [!0&1] 2 [!0&!1] 3 [0] 5 State: 4 {0} [!0&!1] 3 [!0&1] 4 [0] 5 State: 5 {0} [t] 5 State: 6 {0} [!0&1] 4 [0] 5 [!0&!1] 6 --END--"
(G(!(a))) | (((!(a)) & (!(b))) U (((!(a)) & (b)) U (((!(a)) & (!(b))) U (((!(a)) & (b)) U ((!(b)) U (a)))))),no.owl#s,ok,0,0.00767981,8,23,37,1,8,5,1,0,"HOA: v1 States: 8 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0] 2 {0} [!0&1] 5 [0] 3 {0} [!0&!1] 0 State: 1 [!0&1] 1 [!0] 2 {0} [0] 3 {0} [!0&!1] 4 State: 2 [!0] 2 {0} State: 3 [t] 3 {0} State: 4 [!0&1] 7 {0} [!0&!1] 2 {0} [0] 3 {0} [!0&!1] 4 State: 5 [!0&!1] 6 [!0] 2 {0} [!0&1] 5 [0] 3 {0} State: 6 [!0&1] 1 [!0&!1] 6 [!0] 2 {0} [0] 3 {0} State: 7 [!0] 7 {0} --END--"
(G(!(a))) | (((!(a)) & (!(b))) U (((!(a)) & (b)) U (((!(a)) & (!(b))) U (((!(a)) & (b)) U ((!(b)) U (a)))))),yes.owl#a,ok,0,0.0199117,7,17,26,1,7,0,0,0,"HOA: v1 States: 7 Start: 6 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!0] 0 State: 1 {0} [!0&1] 0 [!0&!1] 1 [0] 5 State: 2 {0} [!0&!1] 1 [!0&1] 2 [0] 5 State: 3 {0} [!0&1] 2 [!0&!1] 3 [0] 5 State: 4 {0} [!0&!1] 3 [!0&1] 4 [0] 5 State: 5 {0} [t] 5 State: 6 {0} [!0&1] 4 [0] 5 [!0&!1] 6 --END--"
(G(!(a))) | (((!(a)) & (!(b))) U (((!(a)) & (b)) U (((!(a)) & (!(b))) U (((!(a)) & (b)) U ((!(b)) U (a)))))),no.owl#a,ok,0,0.00516739,8,23,37,1,8,5,1,0,"HOA: v1 States: 8 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0] 1 {0} [!0&!1] 0 [0] 3 {0} [!0&1] 2 State: 1 [!0] 1 {0} State: 2 [!0] 1 {0} [0] 3 {0} [!0&!1] 4 [!0&1] 2 State: 3 [t] 3 {0} State: 4 [!0] 1 {0} [!0&1] 5 [0] 3 {0} [!0&!1] 4 State: 5 [!0] 1 {0} [!0&!1] 6 [!0&1] 5 [0] 3 {0} State: 6 [!0&!1] 1 {0} [!0&!1] 6 [!0&1] 7 {0} [0] 3 {0} State: 7 [!0] 7 {0} --END--"
((a) & (G((!(b)) | (G((b) | (G((!(b)) | (G((b) | (G(!(b)))))))))))) R ((!(a)) | ((a) & (G((!(b)) | (G((b) | (G((!(b)) | (G((b) | (G(!(b))))))))))))),yes.seminator#def,ok,0,0.0156886,6,12,22,1,6,0,0,0,"HOA: v1 name: ""sDBA for !a W (a & G(!b | G(b | G(!b | G(b | G!b)))))"" States: 6 Start: 5 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [!1] 0 [1] 1 State: 2 {0} [1] 1 [!1] 2 State: 3 {0} [!1] 2 [1] 3 State: 4 {0} [1] 3 [!1] 4 State: 5 {0} [0&1] 3 [0&!1] 4 [!0] 5 --END--"
((a) & (G((!(b)) | (G((b) | (G((!(b)) | (G((b) | (G(!(b)))))))))))) R ((!(a)) | ((a) & (G((!(b)) | (G((b) | (G((!(b)) | (G((b) | (G(!(b))))))))))))),yes.owl#s,ok,0,0.0127859,6,12,22,1,6,0,0,0,"HOA: v1 States: 6 Start: 5 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [!1] 0 [1] 1 State: 2 {0} [1] 1 [!1] 2 State: 3 {0} [!1] 2 [1] 3 State: 4 {0} [1] 3 [!1] 4 State: 5 {0} [0&1] 3 [0&!1] 4 [!0] 5 --END--"
((a) & (G((!(b)) | (G((b) | (G((!(b)) | (G((b) | (G(!(b)))))))))))) R ((!(a)) | ((a) & (G((!(b)) | (G((b) | (G((!(b)) | (G((b) | (G(!(b))))))))))))),no.owl#s,ok,0,0.00928119,6,12,22,1,6,0,0,0,"HOA: v1 States: 6 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic --BODY-- State: 0 {0} [0&1] 5 [!0] 0 [0&!1] 4 State: 1 {0} [!1] 2 [1] 1 State: 2 {0} [!1] 2 State: 3 {0} [!1] 3 [1] 1 State: 4 {0} [1] 5 [!1] 4 State: 5 {0} [1] 5 [!1] 3 --END--"
((a) & (G((!(b)) | (G((b) | (G((!(b)) | (G((b) | (G(!(b)))))))))))) R ((!(a)) | ((a) & (G((!(b)) | (G((b) | (G((!(b)) | (G((b) | (G(!(b))))))))))))),yes.owl#a,ok,0,0.0177124,6,12,22,1,6,0,0,0,"HOA: v1 States: 6 Start: 5 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [!1] 0 [1] 1 State: 2 {0} [1] 1 [!1] 2 State: 3 {0} [!1] 2 [1] 3 State: 4 {0} [1] 3 [!1] 4 State: 5 {0} [0&1] 3 [0&!1] 4 [!0] 5 --END--"
((a) & (G((!(b)) | (G((b) | (G((!(b)) | (G((b) | (G(!(b)))))))))))) R ((!(a)) | ((a) & (G((!(b)) | (G((b) | (G((!(b)) | (G((b) | (G(!(b))))))))))))),no.owl#a,ok,0,0.00937552,6,12,22,1,6,0,0,0,"HOA: v1 States: 6 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic --BODY-- State: 0 {0} [0&1] 3 [0&!1] 4 [!0] 0 State: 1 {0} [1] 1 [!1] 2 State: 2 {0} [!1] 2 State: 3 {0} [1] 3 [!1] 5 State: 4 {0} [!1] 4 [1] 3 State: 5 {0} [1] 1 [!1] 5 --END--"
G((a) | (G(!(b))) | (((!(b)) & (!(c))) U (((!(b)) & (c)) U (((!(b)) & (!(c))) U (((!(b)) & (c)) U ((!(c)) U (b))))))),yes.seminator#def,ok,0,0.0247352,7,19,52,1,2,0,0,0,"HOA: v1 name: ""sDBA for G(a | G!b | ((!b & !c) U ((!b & c) U ((!b & !c) U ((!b & c) U (!c U b))))))"" States: 7 Start: 5 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant weak --BODY-- State: 0 {0} [!0] 0 State: 1 {0} [!0&1] 0 [!0&!1] 1 [0] 5 State: 2 {0} [!0&!1] 1 [!0&1] 2 [0] 5 State: 3 {0} [!0&1] 2 [!0&!1] 3 [0] 5 State: 4 {0} [!0&!1] 3 [!0&1] 4 [0] 5 State: 5 {0} [!0&1&!2] 4 [0 | 2] 5 [!0&!1&!2] 6 State: 6 {0} [!0&1] 4 [0] 5 [!0&!1] 6 --END--"
G((a) | (G(!(b))) | (((!(b)) & (!(c))) U (((!(b)) & (c)) U (((!(b)) & (!(c))) U (((!(b)) & (c)) U ((!(c)) U (b))))))),yes.owl#s,ok,0,0.406326,14,51,142,1,4,6,1,0,"HOA: v1 States: 14 Start: 0 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0 | 2] 0 [0] 2 [!0&!2] 8 [2] 9 [!0&1&!2] 12 [!0&!1&!2] 13 State: 1 [!0&!1] 1 [0] 2 {0} [!0&1] 3 State: 2 [!0&2] 2 [0] 2 {0} [!0&!1&!2] 4 [!0&1&!2] 5 State: 3 [0] 2 {0} [!0&1] 3 [!0&!1] 6 State: 4 [0] 2 {0} [!0&!1] 4 [!0&1] 5 State: 5 [!0&!1] 1 [0] 2 {0} [!0&1] 5 State: 6 [0] 2 {0} [!0&!1] 6 State: 7 [0] 0 [0] 2 [!0&!1] 7 [0&2] 9 State: 8 [!0] 8 {0} State: 9 [!0&!2] 8 [2] 9 {0} State: 10 [0] 0 [0] 2 [!0&!1] 7 [0&2] 9 [!0&1] 10 State: 11 [0] 0 [0] 2 [0&2] 9 [!0&1] 10 [!0&!1] 11 State: 12 [0] 0 [0] 2 [0&2] 9 [!0&!1] 11 [!0&1] 12 State: 13 [0] 0 [0] 2 [0&2] 9 [!0&1] 12 [!0&!1] 13 --END--"
G((a) | (G(!(b))) | (((!(b)) & (!(c))) U (((!(b)) & (c)) U (((!(b)) & (!(c))) U (((!(b)) & (c)) U ((!(c)) U (b))))))),no.owl#s,ok,0,0.378665,56,238,461,1,46,7,1,0,"HOA: v1 States: 56 Start: 0 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&!2] 6 {0} [!0&2] 25 [0&2] 25 {0} [0 | 2] 0 [!0&1&!2] 3 [!0&1&!2] 30 [!0&!1&!2] 31 [!0&2] 2 [2] 16 {0} [0] 2 {0} [!0&2] 32 [0&2] 33 {0} [0&2] 21 {0} [!0&2] 33 [!0&!1&!2] 34 [!0&2] 21 [0&2] 32 {0} State: 1 [!0&!1] 1 [0] 2 {0} State: 2 [!0&2] 2 [0] 2 {0} [!0&1&!2] 3 [!0&!1&!2] 34 State: 3 [0] 2 {0} [!0&1] 3 [!0&!1] 4 State: 4 [0] 2 {0} [!0&!1] 4 [!0&1] 20 State: 5 [!0&!1] 1 [!0&1] 5 [!0] 6 {0} [0&2] 7 {0} [0&2] 8 {0} [!0&!1&2] 9 [!0&!1&2] 10 [0&2] 11 {0} [0] 0 [!0&!1&2] 12 [0&2] 13 {0} [!0&1&2] 14 [!0&!1&2] 15 [0&2] 16 {0} [0] 2 {0} [!0&!1] 17 [!0&1&2] 18 [!0&1&2] 19 [!0&1] 20 [0&2] 21 {0} State: 6 [!0] 6 {0} State: 7 [!0&2] 7 [0&2] 7 {0} State: 8 [0&2] 8 {0} [!0&2] 8 State: 9 [0&2] 8 {0} [!0&!1&2] 9 State: 10 [0&2] 7 {0} [!0&!1&2] 10 State: 11 [0&2] 11 {0} [!0&2] 11 State: 12 [0&2] 11 {0} [!0&!1&2] 12 State: 13 [!0&2] 13 [0&2] 13 {0} State: 14 [!0&1&2] 14 [0&2] 11 {0} [!0&!1&2] 12 State: 15 [!0&!1&2] 15 [0&2] 13 {0} State: 16 [2] 16 {0} [!0&!2] 6 {0} State: 17 [!0&!1] 1 [!0] 6 {0} [0] 0 [!0&!1&2] 54 [0&2] 45 {0} [0&2] 52 {0} [0&2] 13 {0} [!0&!1&2] 15 [0&2] 16 {0} [!0&!1&2] 49 [0&2] 48 {0} [0] 2 {0} [!0&!1] 17 [!0&1] 44 [!0&!1&2] 53 [0&2] 21 {0} State: 18 [0&2] 8 {0} [!0&!1&2] 9 [!0&1&2] 18 State: 19 [0&2] 7 {0} [!0&!1&2] 10 [!0&1&2] 19 State: 20 [!0&!1] 1 [0] 2 {0} [!0&1] 20 State: 21 [0&2] 21 {0} [!0&2] 21 State: 22 [!0&!1&2] 22 [0&2] 23 {0} [!0&1&2] 24 State: 23 [!0&2] 23 [0&2] 23 {0} State: 24 [0&2] 23 {0} [!0&1&2] 24 [!0&!1&2] 51 State: 25 [!0&2] 25 [0&2] 25 {0} State: 26 [0&2] 26 {0} [!0&2] 26 State: 27 [0&2] 28 {0} [!0&1&2] 27 [!0&!1&2] 29 State: 28 [!0&2] 28 [0&2] 28 {0} State: 29 [!0&1&2] 55 [0&2] 28 {0} [!0&!1&2] 29 State: 30 [!0&!1&2] 22 [0&2] 23 {0} [!0] 6 {0} [0&2] 8 {0} [!0&!1&2] 9 [0&2] 26 {0} [0] 0 [0&2] 28 {0} [!0&!1] 4 [!0&1] 3 [!0&1&2] 27 [!0&!1&2] 29 [0&2] 13 {0} [!0&1] 30 [!0&!1] 40 [!0&!1&2] 15 [0&2] 41 {0} [0&2] 16 {0} [0] 2 {0} [!0&1&2] 18 [!0&1&2] 24 [!0&!1&2] 42 [0&2] 43 {0} [0&2] 21 {0} State: 31 [!0&!1&2] 22 [0&2] 23 {0} [!0] 6 {0} [0&2] 8 {0} [0&2] 26 {0} [0] 0 [0&2] 28 {0} [!0&1] 3 [!0&1&2] 27 [!0&!1&2] 29 [0&2] 13 {0} [!0&!1&2] 38 [!0&1] 30 [!0&!1] 31 [0&2] 41 {0} [0&2] 16 {0} [0] 2 {0} [!0&1&2] 18 [!0&1&2] 24 [!0&!1&2] 42 [!0&!1&2] 46 [0&2] 43 {0} [0&2] 21 {0} [!0&!1] 34 State: 32 [!0&2] 32 [0&2] 32 {0} State: 33 [0&2] 33 {0} [!0&2] 33 State: 34 [0] 2 {0} [!0&1] 3 [!0&!1] 34 State: 35 [!0&1&2] 36 [!0&!1&2] 35 [0&2] 37 {0} State: 36 [!0&1&2] 36 [!0&!1&2] 39 [0&2] 37 {0} State: 37 [!0&2] 37 [0&2] 37 {0} State: 38 [!0&!1&2] 38 [0&2] 13 {0} State: 39 [!0&!1&2] 39 [0&2] 37 {0} State: 40 [!0&1] 5 [!0&1&2] 36 [!0&!1&2] 22 [0&2] 23 {0} [!0] 6 {0} [0&2] 8 {0} [!0&!1&2] 9 [0&2] 26 {0} [0] 0 [!0&!1] 4 [0&2] 13 {0} [!0&!1] 40 [0&2] 47 {0} [!0&!1&2] 35 [!0&!1&2] 15 [0&2] 16 {0} [0] 2 {0} [!0&1&2] 18 [!0&1&2] 24 [0&2] 37 {0} [!0&1] 20 [0&2] 21 {0} State: 41 [!0&2] 41 [0&2] 41 {0} State: 42 [0&2] 41 {0} [!0&!1&2] 42 State: 43 [0&2] 43 {0} [!0&2] 43 State: 44 [!0] 6 {0} [!0] 44 State: 45 [!0&2] 45 [0&2] 45 {0} State: 46 [0&2] 8 {0} [!0&!1&2] 46 State: 47 [!0&2] 47 [0&2] 47 {0} State: 48 [0&2] 48 {0} [!0&2] 48 State: 49 [!0&!1&2] 49 [0&2] 45 {0} State: 50 [!0&!1&2] 50 [0&2] 28 {0} State: 51 [0&2] 23 {0} [!0&!1&2] 51 State: 52 [!0&2] 52 [0&2] 52 {0} State: 53 [!0&!1&2] 53 [0&2] 52 {0} State: 54 [0&2] 48 {0} [!0&!1&2] 54 State: 55 [!0&!1&2] 50 [!0&1&2] 55 [0&2] 28 {0} --END--"
G((a) | (G(!(b))) | (((!(b)) & (!(c))) U (((!(b)) & (c)) U (((!(b)) & (!(c))) U (((!(b)) & (c)) U ((!(c)) U (b))))))),yes.owl#a,ok,0,0.020505,13,42,126,1,3,6,1,0,"HOA: v1 States: 13 Start: 0 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0 | 2] 0 [0 | 2] 3 [!0] 7 [!0&1&!2] 9 [!0&!1&!2] 10 State: 1 [!0&1] 1 [!0&!1] 2 [0] 3 {0} State: 2 [!0&!1] 2 [0] 3 {0} [!0&1] 4 State: 3 [!0&1&!2] 1 [0 | 2] 3 {0} [!0&!1&!2] 8 State: 4 [0] 3 {0} [!0&1] 4 [!0&!1] 5 State: 5 [0] 3 {0} [!0&!1] 5 State: 6 [0] 0 [0] 3 [!0&!1] 6 State: 7 [!0] 7 {0} State: 8 [!0&1] 1 [0] 3 {0} [!0&!1] 8 State: 9 [0] 0 [0] 3 [!0&1] 9 [!0&!1] 11 State: 10 [0] 0 [0] 3 [!0&1] 9 [!0&!1] 10 State: 11 [0] 0 [0] 3 [!0&!1] 11 [!0&1] 12 State: 12 [0] 0 [0] 3 [!0&!1] 6 [!0&1] 12 --END--"
G((a) | (G(!(b))) | (((!(b)) & (!(c))) U (((!(b)) & (c)) U (((!(b)) & (!(c))) U (((!(b)) & (c)) U ((!(c)) U (b))))))),no.owl#a,ok,0,0.00915336,14,61,176,1,4,7,1,0,"HOA: v1 States: 14 Start: 0 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0 | 2] 0 [!0] 3 {0} [!0&1&!2] 1 [!0&!1&!2] 12 [!0&!1&!2] 11 [!0&1&!2] 5 [0 | 2] 6 {0} State: 1 [0] 0 [!0&!1] 2 [!0] 3 {0} [!0&1] 1 [!0&!1] 4 [!0&1] 5 [0] 6 {0} State: 2 [!0&1] 8 [!0&!1] 2 [0] 6 {0} State: 3 [!0] 3 {0} State: 4 [!0&1] 8 [0] 0 [!0&!1] 2 [!0] 3 {0} [!0&1] 7 [!0&!1] 4 [0] 6 {0} State: 5 [!0&!1] 2 [!0&1] 5 [0] 6 {0} State: 6 [!0&!1&!2] 12 [!0&1&!2] 5 [0 | 2] 6 {0} State: 7 [!0&1] 8 [0] 0 [!0] 3 {0} [!0&1] 7 [!0&!1] 9 [0] 6 {0} [!0&!1] 10 State: 8 [!0&1] 8 [!0&!1] 9 [0] 6 {0} State: 9 [!0&!1] 9 [0] 6 {0} State: 10 [!0&1] 13 [0] 0 [!0] 3 {0} [!0&!1] 9 [0] 6 {0} [!0&!1] 10 State: 11 [0] 0 [!0] 3 {0} [!0&1] 1 [!0&!1] 11 [!0&!1] 12 [!0&1] 5 [0] 6 {0} State: 12 [!0&!1] 12 [!0&1] 5 [0] 6 {0} State: 13 [!0] 13 [!0] 3 {0} --END--"
G((a) | (((!(b)) & (!(c))) U (((b) & (!(c))) U (((!(b)) & (!(c))) U (((b) & (!(c))) U ((G(b)) | ((c) R ((!(b)) | (c))))))))),yes.seminator#def,ok,0,0.0226258,6,17,46,1,1,0,0,0,"HOA: v1 name: ""sDBA for G(a | ((!b & !c) U ((b & !c) U ((!b & !c) U ((b & !c) U (Gb | (!b W c)))))))"" States: 6 Start: 5 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant weak --BODY-- State: 0 {0} [!0&!1] 0 [1] 5 State: 1 {0} [!0&!1] 0 [0&!1] 1 [1] 5 State: 2 {0} [0&!1] 1 [!0&!1] 2 [1] 5 State: 3 {0} [!0&!1] 2 [0&!1] 3 [1] 5 State: 4 {0} [0&!1] 3 [!0&!1] 4 [1] 5 State: 5 {0} [0&!1&!2] 3 [!0&!1&!2] 4 [1 | 2] 5 --END--"
G((a) | (((!(b)) & (!(c))) U (((b) & (!(c))) U (((!(b)) & (!(c))) U (((b) & (!(c))) U ((G(b)) | ((c) R ((!(b)) | (c))))))))),yes.owl#s,ok,0,0.520853,16,64,184,1,6,6,1,0,"HOA: v1 States: 16 Start: 0 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [1 | 2] 0 [!0 | 1] 1 [!0&!1&!2] 2 [0] 4 [0&!1&!2] 7 [1] 8 [2] 9 State: 1 [!0 | 1] 1 {0} State: 2 [1] 0 [!0&!1] 2 [!0&!1&2] 3 [0] 4 [0&!1] 7 [1] 8 [1&2] 9 State: 3 [!0&!1&2] 3 {0} [1&2] 9 State: 4 [0] 4 {0} State: 5 [!0&!1] 5 [0&!1] 6 [1] 8 {0} State: 6 [0&!1] 6 [1] 8 {0} [!0&!1] 10 State: 7 [1] 0 [!0 | 1] 1 [!0&!1&2] 3 [0&!1] 7 [1] 8 [1&2] 9 [!0&!1] 11 State: 8 [!0&!1&!2] 5 [0&!1&!2] 6 [!1&2] 8 [1] 8 {0} State: 9 [2] 9 {0} State: 10 [1] 8 {0} [!0&!1] 10 [0&!1] 12 State: 11 [1] 0 [!0&!1&2] 3 [0] 4 [1] 8 [1&2] 9 [!0&!1] 11 [0&!1] 14 State: 12 [1] 8 {0} [0&!1] 12 [!0&!1] 13 State: 13 [1] 8 {0} [!0&!1] 13 State: 14 [1] 0 [!0 | 1] 1 [!0&!1&2] 3 [1] 8 [1&2] 9 [0&!1] 14 [!0&!1] 15 State: 15 [1] 0 [!0&!1&2] 3 [0&1] 4 [1] 8 [1&2] 9 [!0&!1] 15 --END--"
