formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
F((a) & (G(b))),yes.seminator#sba,ok,0,0.0157178,2,3,7,1,2,1,1,0,"HOA: v1 name: ""sDBA for F(a & Gb)"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&1] 1 State: 1 {0} [1] 1 --END--"
F((a) & (G(b))),no.seminator#sba,ok,0,0.0166334,2,3,7,1,2,1,1,0,"HOA: v1 name: ""sDBA for F(a & Gb)"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&1] 1 State: 1 {0} [1] 1 --END--"
F((a) & (G(b))),yes.seminator-1-1,ok,0,0.0278257,2,3,7,1,2,1,1,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&1] 1 State: 1 {0} [1] 1 --END--"
F((a) & (G(b))),no.seminator-1-1,ok,0,0.0188381,2,3,7,1,2,1,1,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&1] 1 State: 1 {0} [1] 1 --END--"
F((a) & (G(b))),yes.seminator-1-2,ok,0,0.0229857,2,3,7,1,2,1,1,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&1] 1 State: 1 {0} [1] 1 --END--"
F((a) & (G(b))),no.seminator-1-2,ok,0,0.0256329,2,3,7,1,2,1,1,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&1] 1 State: 1 {0} [1] 1 --END--"
F((a) & (G(b))),yes.owl#s,ok,0,0.0174722,3,6,11,1,2,1,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0 | !1] 0 [0&1] 1 [0&1] 2 State: 1 [!1] 0 [1] 1 State: 2 {0} [1] 2 --END--"
F((a) & (G(b))),no.owl#s,ok,0,0.00248476,3,7,13,1,2,2,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&1] 2 [0&1] 1 {0} [!0 | !1] 0 State: 1 [1] 1 {0} State: 2 [1] 1 {0} [1] 2 [!1] 0 --END--"
F((a) & (G(b))),yes.owl#a,ok,0,0.0188002,3,6,11,1,2,1,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0 | !1] 0 [0&1] 1 [0&1] 2 State: 1 [!1] 0 [1] 1 State: 2 {0} [1] 2 --END--"
F((a) & (G(b))),no.owl#a,ok,0,0.00325334,4,10,16,1,3,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&1] 1 [0&1] 2 [!0 | !1] 0 [0&1] 3 {0} State: 1 [!0&1] 1 [0&1] 3 {0} State: 2 [1] 2 [!1] 0 [1] 3 {0} State: 3 [1] 3 {0} --END--"
